*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*
2017-11-27 14:24:34:657259,Child Name:,Child Name
2017-11-27 14:24:34:666708,On or OFF:,Face Tracking is OFF
2017-11-27 14:24:35:353772,On or OFF:,Face Tracking is ON
2017-11-27 14:24:36:356285,Robot State:,Introduce Nao Started
2017-11-27 14:24:39:348704,Robot State:,Introduce Nao Ended
2017-11-27 14:24:39:960001,On or OFF:,Face Tracking is OFF
2017-11-27 14:24:40:978186,Robot State:,Looking at The Book
2017-11-27 14:24:41:532516,Robot State:,TaskONE Selected
2017-11-27 14:24:42:557548,Robot State:,Looking at The Book
2017-11-27 14:24:43:073884,Current State of Reading: ,False
2017-11-27 14:24:43:079034,Current State of Reading: ,Waiting for Red-card
2017-11-27 14:24:44:659042,Robot State:,Reading Mode Started
2017-11-27 14:24:49:422741,Current Word:,\rspd=70\  BOO!
2017-11-27 14:24:49:422169,Robot Hand Pose: ,"x: 0.202982276678
y: 0.0387650504708
z: 0.260212928057
x: 0.00556652806699
y: 0.259699463844
z: -0.350463986397
w: 1.0"
2017-11-27 14:24:50:838297,Robot State:,Looking at The Book
2017-11-27 14:24:54:097178,Robot State:,Looking at The Book
